Lincoln 1500 N 45th,2020-08-06 07:00:00 CDT,67°F,61°F,82%,72°F,28W/m^2,2MPH,SW,1014mb,,,0.00"
Lincoln 1700 N 10th,2020-08-06 07:00:00 CDT,68°F,62°F,82%,73°F,28W/m^2,4MPH,S,1014mb,,,0.03"
Lincoln 5700 S 27th,2020-08-06 07:00:00 CDT,66°F,62°F,86%,70°F,21W/m^2,3MPH,SSE,1014mb,,,0.00"
Lincoln 9100 S 78th,2020-08-06 07:00:00 CDT,64°F,61°F,90%,70°F,46W/m^2,8MPH,SE,1014mb,,,0.00"
Long Pine 20S,2020-08-06 07:00:00 CDT,63°F,63°F,100%,77°F,8W/m^2,3MPH,ESE,1013mb,,,0.00"
Memphis 4N,2020-08-06 07:00:00 CDT,64°F,61°F,90%,71°F,31W/m^2,4MPH,SSE,1014mb,,,0.00"
Memphis 5N,2020-08-06 07:00:00 CDT,64°F,61°F,89%,70°F,54W/m^2,5MPH,SE,1014mb,,,0.00"
Merna 2SW,2020-08-06 07:00:00 CDT,62°F,61°F,100%,70°F,4W/m^2,0MPH,NNW,1014mb,,,0.00"
Mullen 30N,2020-08-06 06:00:00 MDT,63°F,63°F,99%,68°F,15W/m^2,0MPH,SSE,,,,0.00"
Naper 12SW,2020-08-06 07:00:00 CDT,65°F,64°F,99%,73°F,0W/m^2,5MPH,ESE,1012mb,,,0.00"
Nebraska City 3NW,2020-08-06 07:00:00 CDT,65°F,61°F,86%,73°F,54W/m^2,2MPH,SSE,1014mb,,,0.00"
North Platte 3SW Beta,2020-08-06 07:00:00 CDT,62°F,60°F,96%,74°F,0W/m^2,0MPH,NNW,1013mb,,,0.00"
Oakland 4W,2020-08-06 07:00:00 CDT,63°F,60°F,92%,70°F,41W/m^2,3MPH,ESE,1014mb,,,0.00"
Ord 2N,2020-08-06 07:00:00 CDT,63°F,63°F,98%,71°F,0W/m^2,0MPH,NNW,1013mb,,,0.00"
Oshkosh 6N,2020-08-06 06:00:00 MDT,62°F,54°F,74%,74°F,0W/m^2,3MPH,E,1013mb,,,0.00"
Overton 6SE,2020-08-06 07:00:00 CDT,61°F,61°F,99%,72°F,33W/m^2,2MPH,NNE,1014mb,,,0.00"
Pierce 2SW,2020-08-06 07:00:00 CDT,62°F,60°F,95%,72°F,15W/m^2,4MPH,S,1014mb,,,0.00"
Plattsmouth 2SE,2020-08-06 07:00:00 CDT,65°F,61°F,86%,70°F,41W/m^2,5MPH,SE,1014mb,,,0.00"
Plymouth 4E,2020-08-06 07:00:00 CDT,65°F,63°F,93%,71°F,17W/m^2,6MPH,SSE,1014mb,,,0.00"
Ragan 5W,2020-08-06 07:00:00 CDT,65°F,62°F,91%,73°F,13W/m^2,0MPH,SE,1014mb,,,0.00"
Rulo 5SW,2020-08-06 07:00:00 CDT,64°F,62°F,91%,72°F,23W/m^2,5MPH,SSE,1015mb,,,0.00"
Scottsbluff 2NW,2020-08-06 06:00:00 MDT,59°F,56°F,88%,75°F,0W/m^2,3MPH,E,1013mb,,,0.00"
Scottsbluff 6NW,2020-08-06 06:00:00 MDT,61°F,56°F,85%,78°F,2W/m^2,4MPH,E,1013mb,,,0.00"
Shelton 2SW,2020-08-06 07:00:00 CDT,65°F,64°F,98%,74°F,32W/m^2,2MPH,W,1014mb,,,0.00"
Sidney 2NW,2020-08-06 06:00:00 MDT,57°F,55°F,92%,73°F,5W/m^2,3MPH,SE,1015mb,,,0.00"
Smithfield 2E,2020-08-06 07:00:00 CDT,63°F,62°F,96%,72°F,30W/m^2,0MPH,NNW,1014mb,,,0.00"
Sparks 5NE,2020-08-06 07:00:00 CDT,62°F,62°F,99%,71°F,11W/m^2,4MPH,NNE,1013mb,,,"0.00"
Walton 5NW,2020-08-06 07:00:00 CDT,66°F,61°F,86%,71°F,39W/m^2,6MPH,SSE,1014mb,,,0.00"
West Point 2W,2020-08-06 07:00:00 CDT,63°F,60°F,90%,71°F,17W/m^2,4MPH,SSE,1014mb,,,0.00"
Whitman 5NE,2020-08-06 06:00:00 MDT,63°F,62°F,98%,69°F,11W/m^2,0MPH,NNW,1014mb,,,0.00"
Winslow 6E,2020-08-06 07:00:00 CDT,63°F,61°F,93%,70°F,24W/m^2,6MPH,SSE,1015mb,,,0.00"
Wood River 5SE,2020-08-06 07:00:00 CDT,66°F,65°F,94%,72°F,9W/m^2,2MPH,SW,1013mb,,,0.00"
York 2W,2020-08-06 07:00:00 CDT,63°F,62°F,96%,73°F,9W/m^2,1MPH,S,1014mb,,,0.00"
Ainsworth 2NE,2020-08-06 08:00:00 CDT,66°F,65°F,99%,68°F,60W/m^2,1MPH,SSE,1013mb,,,0.00"
Alda 3W,2020-08-06 08:00:00 CDT,68°F,66°F,95%,73°F,194W/m^2,2MPH,SSE,1013mb,,,0.00"
Alliance 6NW,2020-08-06 07:00:00 MDT,61°F,60°F,95%,71°F,138W/m^2,3MPH,ESE,1013mb,,,0.00"
Arthur 8S,2020-08-06 07:00:00 MDT,63°F,57°F,81%,73°F,131W/m^2,0MPH,NNW,1013mb,,,0.00"
Axtell 5NE,2020-08-06 08:00:00 CDT,69°F,66°F,90%,72°F,213W/m^2,1MPH,NE,1013mb,,,0.00"
Big Springs 8NE,2020-08-06 07:00:00 MDT,66°F,57°F,73%,73°F,121W/m^2,6MPH,SSW,1012mb,,,0.00"
Broadwater 7N,2020-08-06 07:00:00 MDT,64°F,56°F,75%,73°F,133W/m^2,4MPH,SE,1012mb,,,0.00"
Brule 6SW,2020-08-06 07:00:00 MDT,63°F,59°F,86%,70°F,130W/m^2,2MPH,SE,1014mb,,,0.00"
Central City 3W,2020-08-06 08:00:00 CDT,67°F,65°F,94%,72°F,191W/m^2,0MPH,W,1013mb,,,0.00"
Champion 5SE,2020-08-06 07:00:00 MDT,61°F,59°F,94%,75°F,42W/m^2,3MPH,SSE,1014mb,,,0.00"
Concord 2E,2020-08-06 08:00:00 CDT,64°F,61°F,92%,68°F,109W/m^2,5MPH,SSE,1014mb,,,0.00"
Cozad 8N,2020-08-06 08:00:00 CDT,65°F,65°F,101%,70°F,77W/m^2,1MPH,SSE,1013mb,,,0.00"
Curtis 1N,2020-08-06 08:00:00 CDT,63°F,59°F,88%,74°F,175W/m^2,2MPH,SSE,1014mb,,,0.00"
Decatur 7S,2020-08-06 08:00:00 CDT,66°F,61°F,83%,70°F,182W/m^2,8MPH,SE,1012mb,,,0.00"
Dickens 1NE,2020-08-06 08:00:00 CDT,63°F,60°F,88%,73°F,152W/m^2,6MPH,ENE,1014mb,,,0.00"
Dunning 6NW,2020-08-06 08:00:00 CDT,65°F,65°F,99%,69°F,93W/m^2,5MPH,SE,1013mb,,,0.00"
Eagle 3NW Beta,2020-08-06 08:00:00 CDT,67°F,63°F,88%,73°F,67W/m^2,4MPH,S,1014mb,,,0.00"
Elgin 6W,2020-08-06 08:00:00 CDT,64°F,63°F,97%,67°F,33W/m^2,2MPH,SE,1014mb,,,0.00"
Emmet 2E,2020-08-06 08:00:00 CDT,65°F,64°F,95%,74°F,207W/m^2,5MPH,SE,1011mb,,,0.00"
Firth 3N,2020-08-06 08:00:00 CDT,67°F,64°F,90%,71°F,22W/m^2,1MPH,ENE,1015mb,,,0.00"
Fordyce 4N,2020-08-06 08:00:00 CDT,65°F,62°F,88%,67°F,198W/m^2,7MPH,SE,1014mb,,,0.00"
Gordon 4SE,2020-08-06 07:00:00 MDT,63°F,61°F,96%,73°F,160W/m^2,4MPH,SE,1013mb,,,0.00"
Gothenburg 2NW,2020-08-06 08:00:00 CDT,66°F,63°F,90%,71°F,138W/m^2,4MPH,SE,1013mb,,,0.00"
Grant 1E,2020-08-06 07:00:00 MDT,67°F,60°F,79%,69°F,90W/m^2,5MPH,SSW,1012mb,,,0.00"
Guide Rock 3E,2020-08-06 08:00:00 CDT,69°F,67°F,94%,72°F,112W/m^2,3MPH,ESE,1014mb,,,0.00"
Harrison 4NW,2020-08-06 07:00:00 MDT,60°F,54°F,80%,68°F,121W/m^2,13MPH,S,1013mb,,,0.00"
Harvard 4SW,2020-08-06 08:00:00 CDT,66°F,65°F,96%,71°F,154W/m^2,5MPH,S,1014mb,,,0.00"
Hayes Center 3N,2020-08-06 08:00:00 CDT,66°F,59°F,78%,74°F,70W/m^2,6MPH,NE,1012mb,,,0.00"
Holdrege 5N,2020-08-06 08:00:00 CDT,68°F,65°F,87%,74°F,188W/m^2,0MPH,NNW,1013mb,,,0.00"
Indianola 8SW,2020-08-06 08:00:00 CDT,62°F,59°F,89%,75°F,36W/m^2,4MPH,S,1014mb,,,0.00"
Kearney 3E,2020-08-06 08:00:00 CDT,66°F,65°F,98%,71°F,180W/m^2,1MPH,NNE,1013mb,,,0.00"
Keystone 4W,2020-08-06 07:00:00 MDT,66°F,58°F,75%,73°F,37W/m^2,1MPH,SW,1013mb,,,0.00"
Leigh 1W,2020-08-06 08:00:00 CDT,66°F,61°F,84%,70°F,316W/m^2,7MPH,SSE,1014mb,,,0.00"
Lexington 4S,2020-08-06 08:00:00 CDT,67°F,63°F,89%,71°F,107W/m^2,1MPH,NNW,1013mb,,,0.00"
Lincoln 1500 N 45th,2020-08-06 08:00:00 CDT,67°F,65°F,94%,72°F,60W/m^2,9MPH,S,1014mb,,,0.50"
Lincoln 1700 N 10th,2020-08-06 08:00:00 CDT,67°F,64°F,92%,73°F,38W/m^2,5MPH,S,1014mb,,,0.55"
Lincoln 5700 S 27th,2020-08-06 08:00:00 CDT,66°F,64°F,94%,70°F,0W/m^2,1MPH,SSE,1015mb,,,0.12"
Lincoln 9100 S 78th,2020-08-06 08:00:00 CDT,65°F,63°F,91%,70°F,0W/m^2,7MPH,SSE,1015mb,,,0.00"
Long Pine 20S,2020-08-06 08:00:00 CDT,65°F,65°F,100%,77°F,56W/m^2,5MPH,SE,1013mb,,,0.01"
Memphis 4N,2020-08-06 08:00:00 CDT,66°F,62°F,88%,71°F,45W/m^2,5MPH,SSE,1015mb,,,0.00"
Memphis 5N,2020-08-06 08:00:00 CDT,66°F,62°F,86%,70°F,52W/m^2,4MPH,SE,1014mb,,,0.00"
Merna 2SW,2020-08-06 08:00:00 CDT,63°F,63°F,100%,70°F,75W/m^2,2MPH,SE,1014mb,,,0.00"
Mullen 30N,2020-08-06 07:00:00 MDT,66°F,65°F,98%,68°F,167W/m^2,4MPH,ESE,,,,0.00"
Naper 12SW,2020-08-06 08:00:00 CDT,67°F,67°F,99%,73°F,177W/m^2,5MPH,ESE,1013mb,,,0.00"
Nebraska City 3NW,2020-08-06 08:00:00 CDT,68°F,62°F,83%,72°F,155W/m^2,4MPH,S,1015mb,,,0.00"
North Platte 3SW Beta,2020-08-06 08:00:00 CDT,65°F,60°F,84%,74°F,49W/m^2,3MPH,SSE,1013mb,,,0.00"
Oakland 4W,2020-08-06 08:00:00 CDT,65°F,62°F,91%,70°F,202W/m^2,6MPH,S,1014mb,,,0.00"
Ord 2N,2020-08-06 08:00:00 CDT,65°F,64°F,97%,71°F,54W/m^2,4MPH,S,1014mb,,,0.00"
Oshkosh 6N,2020-08-06 07:00:00 MDT,67°F,56°F,67%,73°F,136W/m^2,6MPH,SSE,1012mb,,,0.00"
Overton 6SE,2020-08-06 08:00:00 CDT,67°F,65°F,95%,72°F,206W/m^2,2MPH,NNW,1013mb,,,"0.00"
Pierce 2SW,2020-08-06 08:00:00 CDT,65°F,62°F,90%,71°F,222W/m^2,3MPH,SSE,1013mb,,,0.00"
Plattsmouth 2SE,2020-08-06 08:00:00 CDT,66°F,61°F,84%,70°F,77W/m^2,6MPH,S,1015mb,,,0.00"
Plymouth 4E,2020-08-06 08:00:00 CDT,68°F,65°F,91%,71°F,68W/m^2,5MPH,S,1015mb,,,0.00"
Ragan 5W,2020-08-06 08:00:00 CDT,66°F,64°F,91%,72°F,88W/m^2,0MPH,NNW,1013mb,,,0.00"
Rulo 5SW,2020-08-06 08:00:00 CDT,66°F,62°F,87%,71°F,144W/m^2,6MPH,SSE,1015mb,,,0.00"
Scottsbluff 2NW,2020-08-06 07:00:00 MDT,61°F,57°F,86%,75°F,112W/m^2,5MPH,SE,1013mb,,,0.00"
Scottsbluff 6NW,2020-08-06 07:00:00 MDT,62°F,56°F,81%,77°F,118W/m^2,4MPH,E,1012mb,,,0.00"
Shelton 2SW,2020-08-06 08:00:00 CDT,67°F,66°F,97%,74°F,83W/m^2,0MPH,E,1014mb,,,0.00"
Sidney 2NW,2020-08-06 07:00:00 MDT,61°F,57°F,86%,72°F,127W/m^2,4MPH,SSE,1013mb,,,0.00"
Smithfield 2E,2020-08-06 08:00:00 CDT,68°F,63°F,85%,72°F,245W/m^2,0MPH,SW,1013mb,,,0.00"
Sparks 5NE,2020-08-06 08:00:00 CDT,66°F,65°F,98%,71°F,172W/m^2,3MPH,S,1013mb,,,0.00"
Walton 5NW,2020-08-06 08:00:00 CDT,68°F,65°F,90%,71°F,85W/m^2,4MPH,SSW,1014mb,,,0.03"
West Point 2W,2020-08-06 08:00:00 CDT,66°F,62°F,86%,71°F,242W/m^2,7MPH,SSE,1014mb,,,0.00"
Whitman 5NE,2020-08-06 07:00:00 MDT,66°F,64°F,94%,69°F,33W/m^2,1MPH,NE,1013mb,,,0.00"
Winslow 6E,2020-08-06 08:00:00 CDT,66°F,62°F,88%,70°F,215W/m^2,6MPH,SSE,1015mb,,,0.00"
Wood River 5SE,2020-08-06 08:00:00 CDT,67°F,66°F,94%,71°F,202W/m^2,2MPH,SSE,1013mb,,,0.00"
York 2W,2020-08-06 08:00:00 CDT,66°F,64°F,92%,73°F,179W/m^2,1MPH,SSE,1013mb,,,0.00"
Ainsworth 2NE,2020-08-06 09:00:00 CDT,71°F,68°F,90%,71°F,332W/m^2,3MPH,SE,1012mb,,,0.00"
Alda 3W,2020-08-06 09:00:00 CDT,73°F,68°F,83%,73°F,366W/m^2,4MPH,SW,1013mb,,,0.00"
Alliance 6NW,2020-08-06 08:00:00 MDT,66°F,60°F,81%,70°F,306W/m^2,5MPH,SSE,1012mb,,,0.00"
Arthur 8S,2020-08-06 08:00:00 MDT,72°F,58°F,60%,73°F,302W/m^2,5MPH,S,1011mb,,,0.00"
Axtell 5NE,2020-08-06 09:00:00 CDT,72°F,65°F,78%,72°F,274W/m^2,3MPH,S,1013mb,,,0.00"
Big Springs 8NE,2020-08-06 08:00:00 MDT,70°F,59°F,67%,72°F,310W/m^2,9MPH,SSE,1011mb,,,0.00"
Broadwater 7N,2020-08-06 08:00:00 MDT,68°F,58°F,68%,73°F,309W/m^2,6MPH,SSE,1010mb,,,0.00"
Brule 6SW,2020-08-06 08:00:00 MDT,69°F,60°F,73%,70°F,326W/m^2,9MPH,S,1012mb,,,0.00"
Central City 3W,2020-08-06 09:00:00 CDT,72°F,67°F,82%,74°F,377W/m^2,4MPH,SW,1012mb,,,0.00"
Champion 5SE,2020-08-06 08:00:00 MDT,69°F,62°F,78%,74°F,313W/m^2,8MPH,SE,1012mb,,,0.00"
Concord 2E,2020-08-06 09:00:00 CDT,67°F,62°F,84%,68°F,391W/m^2,8MPH,S,1014mb,,,0.00"
Cozad 8N,2020-08-06 09:00:00 CDT,67°F,66°F,96%,70°F,299W/m^2,1MPH,ESE,1013mb,,,0.00"
Curtis 1N,2020-08-06 09:00:00 CDT,71°F,62°F,74%,73°F,310W/m^2,0MPH,ESE,1012mb,,,0.00"
Decatur 7S,2020-08-06 09:00:00 CDT,68°F,61°F,80%,70°F,396W/m^2,10MPH,SSE,1013mb,,,0.00"
Dickens 1NE,2020-08-06 09:00:00 CDT,67°F,60°F,80%,73°F,332W/m^2,9MPH,E,1013mb,,,0.00"
Dunning 6NW,2020-08-06 09:00:00 CDT,67°F,67°F,99%,69°F,214W/m^2,6MPH,SSE,1013mb,,,0.00"
Eagle 3NW Beta,2020-08-06 09:00:00 CDT,71°F,66°F,84%,73°F,351W/m^2,7MPH,S,1014mb,,,0.00"
Elgin 6W,2020-08-06 09:00:00 CDT,63°F,63°F,98%,67°F,40W/m^2,2MPH,S,1013mb,,,0.12"
Emmet 2E,2020-08-06 09:00:00 CDT,68°F,64°F,87%,74°F,373W/m^2,6MPH,S,1011mb,,,0.00"
Firth 3N,2020-08-06 09:00:00 CDT,71°F,66°F,85%,71°F,361W/m^2,12MPH,S,1014mb,,,0.00"
Fordyce 4N,2020-08-06 09:00:00 CDT,68°F,62°F,83%,68°F,417W/m^2,3MPH,SSE,1014mb,,,0.00"
Gordon 4SE,2020-08-06 08:00:00 MDT,69°F,64°F,83%,72°F,329W/m^2,8MPH,SSE,1012mb,,,0.00"
Gothenburg 2NW,2020-08-06 09:00:00 CDT,68°F,65°F,88%,70°F,360W/m^2,2MPH,SE,1013mb,,,0.00"
Grant 1E,2020-08-06 08:00:00 MDT,69°F,62°F,80%,69°F,316W/m^2,7MPH,E,1011mb,,,0.00"
Guide Rock 3E,2020-08-06 09:00:00 CDT,72°F,69°F,91%,72°F,165W/m^2,5MPH,SSE,1013mb,,,0.00"
Harrison 4NW,2020-08-06 08:00:00 MDT,66°F,57°F,72%,67°F,297W/m^2,11MPH,SSE,1011mb,,,0.00"
Harvard 4SW,2020-08-06 09:00:00 CDT,70°F,68°F,92%,71°F,407W/m^2,4MPH,S,1013mb,,,0.00"
Hayes Center 3N,2020-08-06 09:00:00 CDT,66°F,59°F,77%,74°F,169W/m^2,6MPH,ENE,1012mb,,,0.00"
Holdrege 5N,2020-08-06 09:00:00 CDT,70°F,64°F,79%,73°F,398W/m^2,2MPH,WSW,1012mb,,,0.00"
Indianola 8SW,2020-08-06 09:00:00 CDT,67°F,60°F,79%,75°F,30W/m^2,10MPH,SSE,1012mb,,,0.00"
Kearney 3E,2020-08-06 09:00:00 CDT,72°F,66°F,80%,71°F,302W/m^2,1MPH,W,1013mb,,,0.00"
Keystone 4W,2020-08-06 08:00:00 MDT,70°F,58°F,67%,73°F,316W/m^2,7MPH,ESE,1012mb,,,0.00"
Leigh 1W,2020-08-06 09:00:00 CDT,66°F,62°F,87%,71°F,110W/m^2,5MPH,SSE,1014mb,,,0.00"
Lexington 4S,2020-08-06 09:00:00 CDT,71°F,65°F,82%,71°F,368W/m^2,2MPH,ENE,1012mb,,,0.00"
Lincoln 1500 N 45th,2020-08-06 09:00:00 CDT,70°F,66°F,89%,72°F,360W/m^2,5MPH,S,1014mb,,,0.13"
Lincoln 1700 N 10th,2020-08-06 09:00:00 CDT,69°F,66°F,88%,73°F,370W/m^2,5MPH,SSW,1014mb,,,0.00"
Lincoln 5700 S 27th,2020-08-06 09:00:00 CDT,70°F,66°F,89%,70°F,369W/m^2,4MPH,SSW,1014mb,,,0.01"
Lincoln 9100 S 78th,2020-08-06 09:00:00 CDT,69°F,65°F,86%,70°F,390W/m^2,12MPH,S,1014mb,,,0.00"
Long Pine 20S,2020-08-06 09:00:00 CDT,66°F,66°F,99%,76°F,74W/m^2,4MPH,SSE,1013mb,,,0.00"
Memphis 4N,2020-08-06 09:00:00 CDT,67°F,64°F,90%,71°F,47W/m^2,2MPH,SE,1015mb,,,0.00"
Memphis 5N,2020-08-06 09:00:00 CDT,67°F,63°F,88%,70°F,74W/m^2,3MPH,ENE,1014mb,,,0.00"
Merna 2SW,2020-08-06 09:00:00 CDT,66°F,65°F,100%,70°F,124W/m^2,0MPH,NNW,1014mb,,,0.00"
Mullen 30N,2020-08-06 08:00:00 MDT,68°F,67°F,96%,68°F,180W/m^2,4MPH,ESE,,,,0.00"
Naper 12SW,2020-08-06 09:00:00 CDT,70°F,67°F,91%,73°F,179W/m^2,5MPH,ENE,1012mb,,,0.00"
Nebraska City 3NW,2020-08-06 09:00:00 CDT,69°F,64°F,83%,73°F,109W/m^2,4MPH,SSE,1015mb,,,0.00"
North Platte 3SW Beta,2020-08-06 09:00:00 CDT,67°F,61°F,81%,73°F,167W/m^2,4MPH,S,1013mb,,,0.00"
Oakland 4W,2020-08-06 09:00:00 CDT,68°F,63°F,86%,70°F,216W/m^2,8MPH,SSE,1014mb,,,0.00"
Ord 2N,2020-08-06 09:00:00 CDT,67°F,66°F,97%,71°F,126W/m^2,5MPH,SSW,1013mb,,,0.00"
Oshkosh 6N,2020-08-06 08:00:00 MDT,70°F,57°F,62%,73°F,308W/m^2,7MPH,SE,1011mb,,,0.00"
Overton 6SE,2020-08-06 09:00:00 CDT,71°F,64°F,78%,72°F,350W/m^2,4MPH,S,1013mb,,,0.00"
Pierce 2SW,2020-08-06 09:00:00 CDT,68°F,63°F,83%,71°F,400W/m^2,6MPH,SSE,1014mb,,,0.00"
Plattsmouth 2SE,2020-08-06 09:00:00 CDT,66°F,62°F,90%,70°F,3W/m^2,5MPH,ESE,1015mb,,,0.00"
Plymouth 4E,2020-08-06 09:00:00 CDT,72°F,68°F,86%,71°F,427W/m^2,7MPH,S,1014mb,,,0.00"
Ragan 5W,2020-08-06 09:00:00 CDT,71°F,64°F,80%,72°F,338W/m^2,1MPH,WNW,1013mb,,,0.00"
Rulo 5SW,2020-08-06 09:00:00 CDT,70°F,64°F,82%,71°F,452W/m^2,4MPH,SSW,1015mb,,,0.00"
Scottsbluff 2NW,2020-08-06 08:00:00 MDT,64°F,57°F,79%,74°F,277W/m^2,6MPH,SE,1012mb,,,0.00"
Scottsbluff 6NW,2020-08-06 08:00:00 MDT,66°F,57°F,74%,77°F,289W/m^2,5MPH,ESE,1011mb,,,0.00"
Shelton 2SW,2020-08-06 09:00:00 CDT,71°F,68°F,90%,74°F,375W/m^2,2MPH,SW,1013mb,,,0.00"
Sidney 2NW,2020-08-06 08:00:00 MDT,67°F,59°F,75%,71°F,293W/m^2,4MPH,S,1011mb,,,0.00"
Smithfield 2E,2020-08-06 09:00:00 CDT,70°F,64°F,81%,71°F,442W/m^2,2MPH,SSW,1013mb,,,0.00"
Sparks 5NE,2020-08-06 09:00:00 CDT,67°F,66°F,97%,70°F,210W/m^2,5MPH,SSE,1013mb,,,0.00"
Walton 5NW,2020-08-06 09:00:00 CDT,71°F,67°F,87%,71°F,340W/m^2,4MPH,S,1014mb,,,0.00"
West Point 2W,2020-08-06 09:00:00 CDT,69°F,63°F,82%,71°F,367W/m^2,6MPH,SSE,1014mb,,,0.00"
Whitman 5NE,2020-08-06 08:00:00 MDT,70°F,64°F,81%,68°F,308W/m^2,4MPH,ENE,1012mb,,,0.00"
Winslow 6E,2020-08-06 09:00:00 CDT,69°F,64°F,85%,70°F,349W/m^2,13MPH,SSE,1014mb,,,0.00"
Wood River 5SE,2020-08-06 09:00:00 CDT,71°F,67°F,88%,71°F,357W/m^2,4MPH,SSW,1012mb,,,0.00"
York 2W,2020-08-06 09:00:00 CDT,70°F,66°F,88%,73°F,397W/m^2,4MPH,SSE,1013mb,,,0.00"
Ainsworth 2NE,2020-08-06 10:00:00 CDT,75°F,69°F,82%,77°F,506W/m^2,4MPH,ESE,1012mb,,,0.00"
Alda 3W,2020-08-06 10:00:00 CDT,76°F,67°F,73%,74°F,540W/m^2,5MPH,WSW,1013mb,,,0.00"
Alliance 6NW,2020-08-06 09:00:00 MDT,70°F,61°F,73%,70°F,480W/m^2,7MPH,S,1010mb,,,0.00"
Arthur 8S,2020-08-06 09:00:00 MDT,75°F,59°F,57%,74°F,486W/m^2,15MPH,S,1010mb,,,0.00"
Axtell 5NE,2020-08-06 10:00:00 CDT,75°F,67°F,77%,73°F,558W/m^2,5MPH,SE,1012mb,,,0.00"
Big Springs 8NE,2020-08-06 09:00:00 MDT,73°F,61°F,65%,72°F,495W/m^2,11MPH,SE,1010mb,,,0.00"
Broadwater 7N,2020-08-06 09:00:00 MDT,71°F,59°F,65%,74°F,483W/m^2,7MPH,SE,1009mb,,,0.00"
Brule 6SW,2020-08-06 09:00:00 MDT,74°F,64°F,71%,71°F,484W/m^2,8MPH,SE,1011mb,,,0.00"
Central City 3W,2020-08-06 10:00:00 CDT,76°F,66°F,72%,77°F,560W/m^2,4MPH,S,1012mb,,,0.00"
Champion 5SE,2020-08-06 09:00:00 MDT,75°F,64°F,69%,74°F,488W/m^2,12MPH,S,1011mb,,,0.00"
Concord 2E,2020-08-06 10:00:00 CDT,71°F,64°F,78%,68°F,684W/m^2,8MPH,S,1014mb,,,0.00"
Cozad 8N,2020-08-06 10:00:00 CDT,72°F,66°F,80%,70°F,603W/m^2,2MPH,ENE,1012mb,,,0.00"
Curtis 1N,2020-08-06 10:00:00 CDT,75°F,61°F,61%,73°F,509W/m^2,4MPH,ENE,1011mb,,,0.00"
Decatur 7S,2020-08-06 10:00:00 CDT,72°F,65°F,78%,71°F,614W/m^2,8MPH,S,1012mb,,,0.00"
Dickens 1NE,2020-08-06 10:00:00 CDT,72°F,61°F,69%,74°F,170W/m^2,6MPH,ESE,1012mb,,,0.00"
Dunning 6NW,2020-08-06 10:00:00 CDT,73°F,66°F,80%,69°F,552W/m^2,5MPH,S,1012mb,,,0.00"
Eagle 3NW Beta,2020-08-06 10:00:00 CDT,75°F,68°F,79%,73°F,638W/m^2,5MPH,S,1014mb,,,0.00"
Elgin 6W,2020-08-06 10:00:00 CDT,68°F,67°F,97%,67°F,199W/m^2,3MPH,S,1013mb,,,0.00"
Emmet 2E,2020-08-06 10:00:00 CDT,71°F,65°F,82%,76°F,587W/m^2,3MPH,SE,1011mb,,,0.00"
Firth 3N,2020-08-06 10:00:00 CDT,75°F,69°F,82%,72°F,404W/m^2,7MPH,SSW,1014mb,,,0.00"
Fordyce 4N,2020-08-06 10:00:00 CDT,71°F,64°F,78%,71°F,565W/m^2,8MPH,SE,1014mb,,,0.00"
Gordon 4SE,2020-08-06 09:00:00 MDT,76°F,63°F,66%,72°F,498W/m^2,7MPH,SE,1009mb,,,0.00"
Gothenburg 2NW,2020-08-06 10:00:00 CDT,73°F,61°F,67%,71°F,277W/m^2,2MPH,S,1012mb,,,0.00"
Grant 1E,2020-08-06 09:00:00 MDT,75°F,64°F,69%,70°F,491W/m^2,9MPH,SE,1010mb,,,0.00"
Guide Rock 3E,2020-08-06 10:00:00 CDT,75°F,70°F,85%,73°F,228W/m^2,7MPH,S,1014mb,,,0.00"
Harrison 4NW,2020-08-06 09:00:00 MDT,70°F,59°F,68%,67°F,476W/m^2,10MPH,S,1009mb,,,0.00"
Harvard 4SW,2020-08-06 10:00:00 CDT,74°F,69°F,87%,72°F,324W/m^2,9MPH,SSW,1013mb,,,0.00"
Hayes Center 3N,2020-08-06 10:00:00 CDT,73°F,59°F,62%,75°F,115W/m^2,4MPH,E,1011mb,,,0.00"
Holdrege 5N,2020-08-06 10:00:00 CDT,74°F,65°F,75%,73°F,362W/m^2,5MPH,S,1012mb,,,0.00"
Indianola 8SW,2020-08-06 10:00:00 CDT,72°F,61°F,69%,74°F,141W/m^2,5MPH,SSE,1012mb,,,0.00"
Kearney 3E,2020-08-06 10:00:00 CDT,76°F,65°F,67%,73°F,538W/m^2,5MPH,SSE,1012mb,,,0.00"
Keystone 4W,2020-08-06 09:00:00 MDT,72°F,59°F,64%,73°F,483W/m^2,10MPH,ESE,1011mb,,,0.00"
Leigh 1W,2020-08-06 10:00:00 CDT,67°F,64°F,88%,71°F,110W/m^2,3MPH,SSE,1014mb,,,0.00"
Lexington 4S,2020-08-06 10:00:00 CDT,75°F,66°F,73%,72°F,574W/m^2,4MPH,SE,1011mb,,,0.00"
Lincoln 1500 N 45th,2020-08-06 10:00:00 CDT,76°F,70°F,83%,73°F,612W/m^2,5MPH,SSE,1014mb,,,0.00"
Lincoln 1700 N 10th,2020-08-06 10:00:00 CDT,76°F,69°F,79%,73°F,597W/m^2,6MPH,SSW,1014mb,,,0.00"
Lincoln 5700 S 27th,2020-08-06 10:00:00 CDT,76°F,69°F,79%,70°F,412W/m^2,6MPH,SSW,1014mb,,,0.00"
